"Name","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","RAR","WAR","Dollars","playerid"
"Dave Williams","3.3","2.6","-0.4","2.2","11.3","1.1","$3.2","1013"
"Tully Sparks","1.4","0.1","0.2","0.3","12.6","1.1","","1012306"
"Mike Bielecki","0.3","0.2","-1.0","-0.8","10.6","1.1","","1000951"
"Harry Arundel","-2.1","-1.8","-1.5","-3.2","12.0","1.1","","1000330"
"Johnny Gee","-0.7","-0.3","-1.4","-1.7","9.8","1.1","","1004594"
"Leon Chagnon","1.2","0.0","0.2","0.2","10.6","1.0","","1002112"
"Vicente Palacios","1.2","0.2","-0.1","0.1","9.4","1.0","","1009965"
"Kevin Correia","0.9","1.2","-1.2","-0.1","10.0","1.0","$6.9","1767"
"Mitch Keller","-0.1","-1.3","0.2","-1.1","9.6","1.0","$8.1","17594"
"Bob Johnson","4.2","0.7","2.5","3.2","8.9","1.0","","1006430"
"Steve Parris","0.4","-0.8","0.2","-0.5","9.7","1.0","","1316"
"Brian Meadows","0.5","0.0","-0.4","-0.4","9.9","1.0","$3.9","998"
"Dennis Ribant","1.2","-0.7","1.0","0.2","8.5","1.0","","1010890"
"Ryan Vogelsong","-2.2","-0.6","-2.6","-3.2","9.8","1.0","$5.8","1011"
"Red Munger","-0.1","-1.4","0.3","-1.1","9.0","1.0","","1009320"
"Jack Ferry","2.2","0.8","0.4","1.2","8.9","0.9","","1004016"
"Joe Bush","1.7","1.2","-0.5","0.7","9.3","0.9","","1001754"
"Luis Tiant","0.1","0.1","-0.9","-0.8","8.0","0.9","","1013054"
"Roy Face","-1.2","-0.8","-1.3","-2.1","9.1","0.9","","1003891"
"Hal Gregg","0.5","0.1","-0.5","-0.3","8.5","0.9","","1005020"
"Al Jackson","0.1","-0.8","0.1","-0.8","7.9","0.9","","1006288"
"Bill MacDonald","1.2","1.1","-0.8","0.3","8.9","0.9","","1007899"
"Jordan Lyles","0.2","-0.6","-0.1","-0.7","8.6","0.8","$6.7","7593"
"Kaiser Wilhelm","-0.5","0.3","-1.6","-1.4","8.4","0.8","","1013947"
"Irv Young","1.0","0.3","-0.1","0.1","6.9","0.8","","1014380"
"Tim Wakefield","2.4","0.2","1.4","1.6","6.0","0.8","","219"
"Eddie Solomon","2.2","-0.5","1.9","1.5","6.6","0.8","","1012268"
"Pete Meegan","0.8","-0.1","0.1","0.0","8.8","0.8","","1008720"
"Brickyard Kennedy","1.7","0.1","0.9","1.0","7.9","0.8","","1006836"
"Phil Dumatrait","0.0","-0.1","-0.7","-0.8","7.7","0.8","$4.8","8598"
"The Only Nolan","-0.2","-1.2","0.3","-0.9","8.4","0.7","","1009618"
"Terry Forster","0.2","-0.2","-0.4","-0.5","6.6","0.7","","1004236"
"Don Carlsen","0.5","-0.5","0.3","-0.2","6.8","0.7","","1001960"
"Chief Yellowhorse","1.2","0.3","0.2","0.5","6.9","0.7","","1014338"
"Roscoe Miller","0.5","0.1","-0.2","-0.2","6.4","0.7","","1008929"
"Joe Dawson","0.3","0.6","-1.0","-0.4","7.0","0.7","","1003092"
"Edinson Volquez","2.7","1.5","0.5","2.0","6.5","0.7","$5.2","3990"
"Jim Winn","0.2","0.1","-0.6","-0.5","6.1","0.7","","1014140"
"Spades Wood","0.3","0.1","-0.4","-0.3","7.3","0.6","","1014241"
"Don Songer","1.8","1.2","0.0","1.2","6.3","0.6","","1012278"
"Brian Fisher","0.2","-0.2","-0.2","-0.4","6.2","0.6","","1004077"
"Shane Youman","0.0","0.2","-0.8","-0.6","6.2","0.6","$3.3","3888"
"Oad Swigart","-0.1","-0.5","-0.2","-0.7","5.8","0.6","","1012790"
"Dave LaPoint","1.1","-0.1","0.6","0.5","5.3","0.6","","1007338"
"Curt Raydon","1.5","0.9","0.0","0.9","5.7","0.6","","1010722"
"Jeff Ballard","0.2","-0.6","0.2","-0.4","5.3","0.6","","1000490"
"King Brady","0.5","-0.7","0.7","-0.1","4.4","0.6","","1001328"
"Tom Sheehan","-0.4","-0.4","-0.6","-1.0","5.4","0.6","","1011848"
"Sam Frock","-0.2","-0.6","-0.1","-0.7","4.6","0.5","","1004372"
"Jeff Pfeffer","1.2","-0.3","0.9","0.6","5.4","0.5","","1010264"
"Jonathan Brubaker","0.1","-0.2","-0.2","-0.4","5.6","0.5","$4.3","17578"
"Dutch Dietz","0.0","-0.7","0.3","-0.5","4.6","0.5","","1003291"
"Ray Starr","-0.8","-1.3","0.0","-1.3","4.7","0.5","","1012435"
"Harley Young","0.0","0.1","-0.6","-0.5","4.0","0.5","","1014377"
"Junior Walsh","0.0","0.2","-0.7","-0.5","4.8","0.5","","1013579"
"Phenomenal Smith","0.2","0.1","-0.5","-0.3","5.9","0.5","","1012192"
"Joe Conzelman","1.5","0.3","0.7","1.0","4.4","0.5","","1002561"
"Chummy Gray","1.3","-0.2","1.0","0.8","5.4","0.5","","1004965"
"Jim Nelson","1.0","0.0","0.5","0.5","4.6","0.5","","1009503"
"Red Oldham","0.8","-0.3","0.7","0.3","5.0","0.5","","1009762"
"Ed Whitson","0.3","0.6","-0.8","-0.2","4.2","0.5","","1013911"
"Chappie McFarland","0.4","-0.4","0.3","-0.1","3.9","0.5","","1008489"
"Gus Thompson","-0.2","-0.5","-0.2","-0.7","4.5","0.4","","1013010"
"Ron Villone","-0.6","-0.5","-0.5","-1.1","4.4","0.4","$1.7","1010"
"Jack Cronin","0.4","-0.4","0.3","0.0","4.5","0.4","","1002794"
"Billy Taylor","-1.7","-1.4","-0.7","-2.1","5.2","0.4","","1012856"
"Omar Olivares","-0.9","-0.6","-0.7","-1.3","4.4","0.4","","1009771"
"Dave Giusti","0.8","0.0","0.3","0.3","3.5","0.4","","1004748"
"Fred Cambria","0.6","-0.1","0.2","0.1","3.9","0.4","","1001857"
"Brian Burres","0.4","0.2","-0.2","0.0","3.6","0.4","$2.0","3425"
"Juan Nicasio","0.0","-0.1","-0.3","-0.4","3.9","0.4","$3.1","7731"
"Ed Kinsella","0.4","-0.3","0.3","0.0","3.3","0.4","","1006950"
"Hank O'Day","-0.5","-0.2","-0.7","-0.9","4.3","0.4","","1009721"
"Harry Jordan","0.1","-0.1","-0.2","-0.3","4.9","0.4","","1006608"
"Ron Necciai","-1.1","-0.8","-0.7","-1.5","3.4","0.4","","1009478"
"Rod Scurry","0.2","-0.5","0.4","-0.1","3.2","0.4","","1011700"
"Bill Evans","-0.6","-0.3","-0.7","-0.9","3.0","0.3","","1003861"
"Lave Winham","0.3","0.0","-0.1","-0.1","3.5","0.3","","1014134"
"Paul Pettit","-0.7","-0.4","-0.7","-1.1","3.5","0.3","","1010254"
"Jack Pfiester","-1.3","-0.9","-0.7","-1.6","3.3","0.3","","1010266"
"Virgil Vasquez","-0.1","-0.6","0.2","-0.5","3.4","0.3","$2.2","6124"
"Pete Schourek","0.0","-0.4","0.1","-0.3","3.6","0.3","","1011608"
"Todd Van Poppel","-0.2","-0.3","-0.2","-0.5","3.3","0.3","","1284"
"Dave Anderson","-0.9","-0.4","-0.7","-1.2","4.0","0.3","","1000222"
"Kirby White","0.7","0.5","-0.1","0.4","2.8","0.3","","1013883"
"Bill Powell","0.6","0.4","-0.1","0.3","2.9","0.3","","1010481"
"Dan Serafini","0.8","0.0","0.4","0.5","3.4","0.3","","1812"
"Warren McLaughlin","0.1","-0.2","0.0","-0.2","2.7","0.3","","1008620"
"Salomon Torres","1.0","-0.2","0.9","0.8","2.8","0.3","$1.1","1628"
"Joe Muir","-0.7","-0.4","-0.6","-1.0","2.5","0.3","","1009288"
"Scott Stratton","0.4","0.1","0.0","0.1","3.0","0.3","","1012603"
"Bernie Duffy","-0.2","-0.5","0.0","-0.5","2.3","0.3","","1003530"
"Lou Koupal","0.3","-0.1","0.2","0.0","2.6","0.3","","1007126"
"Juan Pizarro","0.1","0.3","-0.4","-0.1","2.3","0.3","","1010382"
"Sean Burnett","0.5","-0.3","0.6","0.2","2.7","0.3","$1.1","1886"
"Johnny Podgajny","-1.0","0.1","-1.3","-1.3","2.2","0.2","","1010405"
"Myrl Brown","-0.1","-0.1","-0.3","-0.4","2.6","0.2","","1001548"
"Jack Easton","0.1","0.0","-0.1","-0.1","3.5","0.2","","1003646"
"Jack Gorman","-0.2","0.1","-0.6","-0.5","2.8","0.2","","1004884"
"Cy Falkenberg","-0.7","-0.4","-0.5","-0.9","2.4","0.2","","1003913"
"Kevin Hart","-1.1","-1.0","-0.3","-1.3","2.4","0.2","$1.5","8079"
"Chick Brandom","0.3","0.0","0.0","0.1","1.9","0.2","","1001347"
"Jake Hewitt","0.4","0.1","0.1","0.2","3.0","0.2","","1005759"
"Billy Gumbert","-0.2","0.0","-0.4","-0.5","2.9","0.2","","1005140"
"George Merritt","-0.3","-0.1","-0.4","-0.5","2.3","0.2","","1008787"
"Yoslan Herrera","-0.6","-0.9","0.0","-0.8","2.2","0.2","$1.4","7759"
"Jason Davis","0.0","0.0","-0.2","-0.2","2.2","0.2","$1.3","1598"
"Bill Brandt","0.0","-0.3","0.1","-0.2","2.0","0.2","","1001345"
"Homer Blankenship","-0.1","-0.2","-0.1","-0.3","2.1","0.2","","1001049"
"Harley Payne","0.0","-0.1","-0.1","-0.2","2.3","0.2","","1010094"
"Matt Morris","-1.6","-1.0","-0.9","-1.8","1.9","0.2","$0.9","1172"
"Ed Warner","0.6","0.4","0.0","0.4","2.0","0.2","","1013630"
"Al Maul","-2.0","-1.6","-0.6","-2.2","1.2","0.2","","1008273"
"Brad Lincoln","-0.6","-0.4","-0.4","-0.8","1.3","0.2","$2.0","4241"
"Jack Leary","-0.7","-0.4","-0.4","-0.8","2.0","0.2","","1007436"
"John Hofford","-0.5","-0.6","-0.2","-0.7","1.9","0.2","","1005914"
"John Fox","-1.3","-0.7","-0.8","-1.5","2.1","0.2","","1004280"
"Lefty Webb","-0.3","-0.1","-0.3","-0.5","1.5","0.2","","1013711"
"Ernie Camacho","-0.3","-0.2","-0.2","-0.5","1.4","0.2","","1001856"
"Lee Howard","0.5","-0.1","0.5","0.3","1.4","0.2","","1006085"
"Dave Roberts","-0.5","-0.4","-0.3","-0.7","1.4","0.1","","1011031"
"Victor Cole","-0.1","-0.1","-0.1","-0.3","1.3","0.1","","1002439"
"Wandy Rodriguez","0.9","1.0","-0.2","0.8","0.5","0.1","$0.3","2586"
"Bill Clemensen","0.3","0.4","-0.3","0.1","1.3","0.1","","1002331"
"Tom Cheney","0.5","0.1","0.2","0.4","1.3","0.1","","1002177"
"John Hope","0.0","0.1","-0.2","-0.1","0.8","0.1","","1006011"
"Marty McLeary","0.8","0.3","0.4","0.7","1.3","0.1","$0.6","2022"
"Jack Tising","0.4","0.0","0.2","0.2","1.4","0.1","","1013083"
"King Cole","-1.2","-0.4","-1.0","-1.4","1.3","0.1","","1002416"
"Eddie O'Brien","0.4","0.1","0.2","0.3","1.2","0.1","","1009690"
"Ed Karger","0.2","0.3","-0.2","0.1","1.1","0.1","","1006699"
"Frank Beck","-0.8","-0.4","-0.5","-0.9","1.4","0.1","","1000751"
"Zeke Rosebraugh","-0.3","-0.4","0.0","-0.4","1.3","0.1","","1011202"
"Ed Poole","0.4","0.5","-0.3","0.3","1.3","0.1","","1010433"
"Duke Esper","-0.4","-0.1","-0.4","-0.5","1.4","0.1","","1003827"
"Dick Conger","0.4","-0.1","0.4","0.3","1.0","0.1","","1002500"
"Jeff Robinson","0.0","0.1","-0.2","-0.1","1.0","0.1","","1011073"
"Henry Jones","-0.3","-0.2","-0.2","-0.4","1.3","0.1","","1006561"
"Dave Otto","0.3","-0.1","0.3","0.2","1.0","0.1","","1009905"
"Bill Duggleby","0.1","0.3","-0.3","0.0","0.8","0.1","","1003542"
"Lino Donoso","-0.1","-0.2","0.1","-0.2","0.9","0.1","","1003392"
"Jeanmar Gomez","0.5","0.8","-0.3","0.5","0.8","0.1","$0.6","9033"
"Kyle McPherson","0.3","0.0","0.2","0.2","0.8","0.1","$0.5","5009"
"Herb Kelly","0.2","0.1","0.0","0.1","0.6","0.1","","1006800"
"Elmer Horton","-0.4","-0.2","-0.3","-0.5","0.8","0.1","","1006035"
"Stan Fansler","0.2","0.1","0.0","0.1","0.6","0.1","","1003926"
"John Morlan","0.5","-0.2","0.6","0.4","0.5","0.1","","1009191"
"Rich Loiselle","0.5","-0.1","0.5","0.5","0.6","0.1","","1007711"
"Wilbur Wood","0.2","0.0","0.1","0.1","0.5","0.1","","1014248"
"Fred Woodcock","-0.5","-0.4","-0.1","-0.5","0.5","0.0","","1014212"
"Don Wengert","-0.9","-0.7","-0.2","-0.9","0.4","0.0","","1013777"
"Jim Shellenback","0.0","0.0","-0.1","-0.1","0.3","0.0","","1011859"
"Tony Armas Jr.","-0.6","-0.4","-0.2","-0.6","0.4","0.0","$0.2","761"
"Judge Nagle","-0.3","-0.2","-0.1","-0.4","0.3","0.0","","1009437"
"Dorn Taylor","-0.3","0.2","-0.5","-0.3","0.2","0.0","","1012866"
"Bill Otey","-0.4","-0.4","0.0","-0.4","0.2","0.0","","1009892"
"Cody Ponce","0.5","0.3","0.2","0.5","0.2","0.0","$0.1","17920"
"Watty Lee","-1.0","-0.6","-0.5","-1.1","0.1","0.0","","1007471"
"Bob Kipper","-0.5","0.1","-0.6","-0.6","-1.1","0.0","","1006956"
"George Nicol","0.3","0.0","0.3","0.3","0.1","0.0","","1009573"
"Bill Day","-1.1","-0.6","-0.5","-1.2","0.0","0.0","","1003094"
