"Name","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","RAR","WAR","Dollars","playerid"
"Cy Young","5.7","-0.1","-0.7","-0.8","53.8","6.5","","1014369"
"Fritz Coumbe","5.1","-4.2","2.8","-1.4","55.1","6.5","","1002675"
"Red Donahue","5.4","-2.2","1.2","-1.0","55.9","6.4","","1003373"
"Garland Buckeye","7.6","1.0","0.3","1.3","65.9","6.3","","1001618"
"Bill Steen","5.6","-2.7","2.0","-0.6","55.6","6.2","","1012454"
"Glenn Liebhardt","7.7","-0.2","1.7","1.4","49.8","6.2","","1007601"
"Ray Caldwell","3.8","-0.7","-1.7","-2.4","60.6","6.2","","1001832"
"John Denny","4.2","-1.3","-0.4","-1.7","55.5","5.9","","1003210"
"Rick Wise","4.2","0.3","-1.8","-1.5","55.2","5.7","","1014155"
"Neal Heaton","2.2","-2.2","-1.3","-3.5","55.7","5.7","","1005568"
"Denny Galehouse","6.0","-1.7","2.1","0.4","60.9","5.6","","1004443"
"Ubaldo Jimenez","3.1","-1.2","-1.2","-2.4","51.8","5.6","$40.5","3374"
"George Kahler","4.6","-1.5","0.6","-0.9","51.6","5.5","","1006665"
"Chad Ogea","6.2","1.3","-0.5","0.7","57.8","5.5","","1009744"
"Wayne Garland","3.2","-1.7","-0.4","-2.1","51.8","5.3","","1004538"
"Jaret Wright","3.2","-0.6","-1.3","-1.9","54.1","5.1","($0.5)","415"
"Art Houtteman","4.4","-0.8","0.2","-0.5","46.6","4.9","","1006066"
"Stan Williams","4.9","-0.2","0.3","0.1","40.0","4.8","","1014039"
"Duster Mails","4.9","-0.1","0.2","0.1","48.9","4.8","","1007998"
"Pedro Ramos","3.5","1.0","-2.3","-1.2","44.4","4.8","","1010681"
"Dick Tidrow","5.3","1.5","-0.8","0.7","41.1","4.6","","1013056"
"Barry Latman","2.9","-0.8","-1.0","-1.7","45.2","4.6","","1007377"
"Zach McAllister","0.2","-1.7","-2.7","-4.4","43.1","4.6","$32.7","2895"
"Lary Sorensen","2.1","-2.2","-0.2","-2.4","44.1","4.5","","1012279"
"Cal McLish","6.8","0.1","2.5","2.5","41.1","4.3","","1008626"
"Mark Clark","5.0","0.2","0.6","0.8","44.3","4.2","","1002296"
